week,game_id,play_id,player_name,possession_team,defensive_team,pass_result,pass_length,route_of_targeted_receiver,game_clock,down,num_collision,collision_risk_score,ball_land_x,ball_land_y
10,2023111203,221,Brandon Aiyuk,SF,JAX,C,13,CORNER,11:42,1,2,70.97166017974875,116.51000213623,27.7800006866455
10,2023111203,2274,Calvin Ridley,JAX,SF,C,11,HITCH,13:26,2,2,81.39680656889247,41.6300010681152,49.4199981689453
10,2023111203,2536,Christian Kirk,JAX,SF,I,31,CROSS,07:48,2,2,74.90620223795909,63.4099998474121,43.9599990844727
10,2023111204,1198,T.J. Hockenson,MIN,NO,C,1,CROSS,11:02,1,2,82.66186936084638,105.800003051758,37.8300018310547
10,2023111204,2794,Chris Olave,NO,MIN,C,11,HITCH,06:05,1,3,100,85.5100021362305,4.71999979019165
10,2023111204,3271,Juwan Johnson,NO,MIN,I,24,POST,14:55,1,2,78.11375220543243,42.9700012207031,31.2000007629395
10,2023111204,3294,Rashid Shaheed,NO,MIN,I,3,OUT,14:51,2,2,74.08333497580843,62.0499992370605,13.9499998092651
10,2023111204,3645,Brandon Powell,MIN,NO,C,14,HITCH,11:25,3,2,82.86291270293582,47.6399993896484,25.6800003051758
10,2023111204,4460,Rashid Shaheed,NO,MIN,IN,37,POST,01:56,1,2,82.21611110389267,20.9200000762939,23.2900009155273
10,2023111204,792,Juwan Johnson,NO,MIN,I,21,POST,02:11,1,2,80.639509181762,102.669998168945,21.2000007629395
10,2023111206,1401,Nick Westbrook-Ikhine,TEN,TB,I,10,CROSS,05:39,1,2,80.32763591827812,75.3300018310547,15.6599998474121
10,2023111206,1877,Cade Otton,TB,TEN,C,5,HITCH,13:53,3,2,69.37580629593171,76.2300033569336,36.4099998474121
10,2023111206,2475,Trey Palmer,TB,TEN,C,6,OUT,04:15,1,2,68.61080874927094,35.2999992370605,51.3300018310547
10,2023111206,3374,DeAndre Hopkins,TEN,TB,I,21,GO,07:01,1,2,83.33332363979054,72.4400024414062,7.84999990463257
10,2023111207,203,Kyle Pitts,ATL,ARI,I,11,IN,12:46,3,2,75.65295055683104,56.9000015258789,9.35000038146973
10,2023111207,245,Trey McBride,ARI,ATL,C,6,OUT,12:36,1,2,82.86839847185706,16.8199996948242,38.1800003051758
10,2023111207,3498,Drake London,ATL,ARI,I,26,GO,10:39,2,2,78.99907643015065,23.8700008392334,49.2799987792969
10,2023111207,3822,Drake London,ATL,ARI,C,11,HITCH,05:21,3,2,83.33273375964694,71.6900024414062,3.54999995231628
10,2023111207,4189,Trey McBride,ARI,ATL,C,32,CORNER,00:57,2,2,82.70505982288967,98.879997253418,6.98999977111816
10,2023111208,1146,Keenan Allen,LAC,DET,I,4,HITCH,13:09,1,2,83.32761436269736,12.9499998092651,19.4400005340576
10,2023111208,1606,Jalen Guyton,LAC,DET,I,27,GO,05:03,2,2,83.22352839034168,83.2099990844727,4.53000020980835
10,2023111208,287,Kalif Raymond,DET,LAC,I,8,HITCH,10:50,2,2,82.30106900156198,91.7799987792969,14.2799997329712
10,2023111209,1830,CeeDee Lamb,DAL,NYG,C,15,GO,01:54,1,2,82.05413413963947,21.6800003051758,50.4599990844727
10,2023111209,2762,Jalin Hyatt,NYG,DAL,IN,47,POST,04:40,1,2,81.5254889551188,81.0599975585938,32.7400016784668
10,2023111209,3202,CeeDee Lamb,DAL,NYG,C,3,HITCH,14:05,2,2,83.28709587056792,26.6200008392334,8.11999988555908
10,2023111209,3891,Daniel Bellinger,NYG,DAL,C,4,HITCH,01:15,1,2,73.61618030203819,70.0400009155273,31.7399997711182
10,2023111209,829,Darius Slayton,NYG,DAL,C,8,HITCH,03:08,2,2,82.29136692138249,72.9400024414062,36.0200004577637
10,2023111210,2204,DK Metcalf,SEA,WAS,C,12,HITCH,00:54,1,2,83.33325624893637,50.5,9.46000003814697
10,2023111210,3178,Terry McLaurin,WAS,SEA,I,7,HITCH,03:08,1,2,27.482370198790207,59.2200012207031,1.45000004768372
10,2023111210,4351,Terry McLaurin,WAS,SEA,C,5,SLANT,01:28,4,2,82.13643542282361,69.5100021362305,18.8099994659424
10,2023111210,4413,Byron Pringle,WAS,SEA,I,28,IN,01:08,2,2,62.16017536279567,100.389999389648,23.75
10,2023111211,2523,Garrett Wilson,NYJ,LV,I,19,CROSS,10:45,1,2,80.4833837293944,77.1800003051758,3.51999998092651
10,2023111211,2681,Jakobi Meyers,LV,NYJ,C,5,HITCH,08:11,2,2,81.5101582721642,69.4199981689453,35.4099998474121
10,2023111211,3785,Allen Lazard,NYJ,LV,I,5,HITCH,03:03,1,2,83.29437632786217,83.5,11.8999996185303
10,2023111211,3890,Allen Lazard,NYJ,LV,IN,5,HITCH,01:22,2,2,83.19408686061482,95.4000015258789,16.5300006866455
10,2023111211,900,Davante Adams,LV,NYJ,IN,8,HITCH,00:36,2,2,81.9343880187715,42.1699981689453,20.9699993133545
10,2023111300,1128,Courtland Sutton,DEN,BUF,I,21,CORNER,13:41,2,2,76.65928090742639,42.6300010681152,54.4099998474121
10,2023111300,3700,Samaje Perine,DEN,BUF,C,3,ANGLE,09:33,3,2,76.91916065324365,39.8300018310547,32.6399993896484
