week,game_id,play_id,player_name,possession_team,defensive_team,pass_result,pass_length,route_of_targeted_receiver,game_clock,down,num_collision,collision_risk_score,ball_land_x,ball_land_y
15,2023121704,386,Brandon Aiyuk,SF,ARI,I,31,GO,08:43,1,2,83.05117443272103,86.2399978637695,49.4500007629395
15,2023121704,409,Deebo Samuel Sr.,SF,ARI,C,15,CROSS,08:37,2,2,83.33323450163321,72.5599975585938,40.0400009155273
15,2023121704,697,Trey McBride,ARI,SF,IN,8,HITCH,04:33,4,2,83.33040482309818,43.4000015258789,25.8999996185303
15,2023121705,1547,John Bates,WAS,LA,I,20,POST,02:15,1,2,75.90338080599392,51.1100006103516,23.2900009155273
15,2023121705,2470,Terry McLaurin,WAS,LA,I,20,GO,10:38,3,2,74.51917260133601,35.7099990844727,46.5499992370605
15,2023121705,2573,Tyler Higbee,LA,WAS,I,11,OUT,09:32,3,2,83.14696606131346,33.0299987792969,-2.80999994277954
15,2023121705,2734,Dyami Brown,WAS,LA,I,24,CORNER,07:20,1,2,80.60255633958057,7.8899998664856,4.28000020980835
15,2023121705,3372,Terry McLaurin,WAS,LA,IN,15,HITCH,13:25,1,2,78.74252016726344,49.0900001525879,21.3899993896484
15,2023121706,3057,CeeDee Lamb,DAL,BUF,I,32,POST,11:58,2,2,68.56242172482833,67.4599990844727,25.75
15,2023121706,3345,Michael Gallup,DAL,BUF,C,7,HITCH,08:18,1,2,82.73374701682214,37.1199989318848,5.21000003814697
15,2023121706,3629,CeeDee Lamb,DAL,BUF,C,5,SLANT,04:23,1,2,81.90105073204424,90.5999984741211,28.9799995422363
15,2023121706,433,Brandin Cooks,DAL,BUF,I,52,POST,07:31,2,2,77.81192458380004,28.0799999237061,24.4599990844727
15,2023121708,1103,Nelson Agholor,BAL,JAX,IN,8,HITCH,11:47,2,2,83.33323458887624,79.5400009155273,25.1100006103516
15,2023121708,1842,Zay Jones,JAX,BAL,I,42,GO,01:04,1,2,83.32163137759599,26.6499996185303,6.6399998664856
15,2023121708,2716,Travis Etienne,JAX,BAL,C,4,ANGLE,03:36,2,2,83.33332966680167,93.3300018310547,32.25
15,2023121708,3436,Zay Jones,JAX,BAL,I,40,GO,08:00,1,2,82.79214611833198,78.3000030517578,-0.879999995231628
15,2023121708,3559,Odell Beckham,BAL,JAX,I,16,GO,06:10,3,2,70.4752877020338,5.6399998664856,0.25
15,2023121708,3707,Parker Washington,JAX,BAL,I,20,POST,04:34,1,2,82.70620156673438,84.8399963378906,47.2099990844727
15,2023121708,3972,Evan Engram,JAX,BAL,I,13,HITCH,03:24,4,2,64.71140155107769,110.51000213623,38.2599983215332
15,2023121708,889,Zay Jones,JAX,BAL,C,9,HITCH,15:00,1,3,98.26563319627365,51.2099990844727,51.1100006103516
15,2023121709,1489,Jonnu Smith,ATL,CAR,C,22,CROSS,06:06,1,2,83.3332611873919,51.9799995422363,40.8699989318848
15,2023121709,175,Kyle Pitts,ATL,CAR,C,7,CROSS,11:58,1,2,81.83623283870331,63.7900009155273,17.3899993896484
15,2023121709,2997,Kyle Pitts,ATL,CAR,I,11,OUT,12:36,2,2,83.07242071763602,49.3300018310547,5.48000001907349
15,2023121710,1622,Amari Cooper,CLE,CHI,C,39,POST,08:49,3,2,83.24051503836012,43.8899993896484,46.5699996948242
15,2023121710,2756,David Njoku,CLE,CHI,C,1,CROSS,12:32,3,2,83.26287370421869,42.2700004577637,36.2400016784668
15,2023121710,3504,DJ Moore,CHI,CLE,I,5,HITCH,00:16,2,3,100,45.5,49.7000007629395
15,2023121710,4514,Amari Cooper,CLE,CHI,I,16,POST,01:39,1,2,83.32769862136409,49.2900009155273,41.0099983215332
15,2023121711,100,DeVante Parker,NE,KC,C,3,HITCH,14:14,2,2,79.62205550472498,94.6600036621094,32.0999984741211
15,2023121711,2276,Travis Kelce,KC,NE,I,11,CORNER,10:37,3,2,82.96834276077541,122.099998474121,13.3000001907349
15,2023121711,2349,Hunter Henry,NE,KC,IN,10,IN,10:22,1,2,75.62328655473827,83.9499969482422,46.9700012207031
15,2023121801,2596,Dallas Goedert,PHI,SEA,C,10,HITCH,06:10,2,2,80.53936639129185,38.3899993896484,15.7399997711182
15,2023121801,2733,Tyler Lockett,SEA,PHI,I,48,POST,04:43,1,2,83.08074779310707,81.5500030517578,13.1499996185303
