week,game_id,play_id,player_name,possession_team,defensive_team,pass_result,pass_length,route_of_targeted_receiver,game_clock,down,num_collision,collision_risk_score,ball_land_x,ball_land_y
9,2023110505,2174,Chris Godwin Jr.,TB,HOU,I,23,CROSS,14:28,1,2,83.11703497211082,80.2300033569336,42.689998626709
9,2023110505,2499,Cade Otton,TB,HOU,I,2,OUT,10:53,1,2,83.33322200238655,75.3300018310547,12.5200004577637
9,2023110505,3145,Nico Collins,HOU,TB,I,9,GO,14:20,3,2,83.33328456216688,115.050003051758,52.0800018310547
9,2023110505,3607,Dalton Schultz,HOU,TB,I,11,CORNER,08:55,3,2,82.70131317623152,113.599998474121,10.4200000762939
9,2023110505,4222,Cade Otton,TB,HOU,C,14,GO,00:49,1,2,80.65037931363315,7.8600001335144,30.7600002288818
9,2023110505,446,Nico Collins,HOU,TB,C,6,SLANT,09:14,1,2,83.33043517642801,101.190002441406,34.2200012207031
9,2023110506,1402,Jahan Dotson,WAS,NE,C,20,HITCH,08:45,2,2,79.42140334510114,70.3199996948242,6.03999996185303
9,2023110506,1980,Dyami Brown,WAS,NE,I,21,GO,00:59,1,2,83.25459357340405,6.07999992370605,52.0800018310547
9,2023110506,321,DeMario Douglas,NE,WAS,I,3,SLANT,10:02,1,2,83.33332984352964,52.810001373291,25.1399993896484
9,2023110507,1651,Cole Kmet,CHI,NO,C,0,CROSS,02:50,1,2,83.31097137322317,52.7299995422363,22
9,2023110507,3569,Tyler Scott,CHI,NO,IN,17,IN,05:14,3,2,69.35679841973857,55.9599990844727,23.9599990844727
9,2023110508,2826,Adam Thielen,CAR,IND,I,10,HITCH,05:24,1,2,71.494070238439,113.370002746582,28.0900001525879
9,2023110508,3988,Hayden Hurst,CAR,IND,IN,19,POST,04:36,2,2,83.18620881607201,51.4700012207031,26.3799991607666
9,2023110508,519,Jonathan Mingo,CAR,IND,I,9,HITCH,07:14,1,2,80.45058342328649,43.6199989318848,39.9599990844727
9,2023110509,1516,Jalin Hyatt,NYG,LV,IN,48,POST,03:53,1,2,80.95600871926605,104.839996337891,28.1200008392334
9,2023110509,2096,Jakobi Meyers,LV,NYG,I,19,GO,12:55,2,2,80.68010438015921,63.9500007629395,53.5900001525879
9,2023110509,2276,Davante Adams,LV,NYG,I,14,CROSS,09:12,2,2,83.23483650215744,83.4199981689453,28.5200004577637
9,2023110509,427,Darius Slayton,NYG,LV,I,16,HITCH,08:28,1,2,82.70027213781711,48.8699989318848,50.689998626709
9,2023110510,239,Dallas Goedert,PHI,DAL,I,4,FLAT,10:46,1,2,83.33332976570533,72.1699981689453,9.10000038146973
9,2023110510,2898,A.J. Brown,PHI,DAL,I,41,POST,03:16,1,2,65.272339396916,111.230003356934,10.2799997329712
9,2023110510,3696,Brandin Cooks,DAL,PHI,I,17,HITCH,07:08,1,2,83.24150929195018,93.4499969482422,54.8699989318848
9,2023110511,1310,Deonte Harty,BUF,CIN,I,53,GO,09:07,1,2,83.29997899215378,71.7300033569336,16.8400001525879
9,2023110511,1851,Tyler Boyd,CIN,BUF,I,20,HITCH,01:54,2,2,81.43198103533159,14.6800003051758,49.2599983215332
9,2023110511,2628,Ja'Marr Chase,CIN,BUF,I,47,GO,07:30,1,2,78.37060738731692,97.6100006103516,30.8299999237061
9,2023110600,1124,Garrett Wilson,NYJ,LAC,I,32,GO,00:53,3,2,83.22153003763036,57.9099998474121,1.62000000476837
9,2023110600,1234,Joshua Kelley,LAC,NYJ,C,4,ANGLE,14:24,1,2,78.43729613757218,55.5800018310547,31.0100002288818
9,2023110600,1906,Garrett Wilson,NYJ,LAC,C,3,HITCH,04:34,1,2,83.3333314510855,35.8600006103516,37.8400001525879
9,2023110600,2270,Garrett Wilson,NYJ,LAC,I,16,POST,00:41,2,2,83.33193616967198,40.9000015258789,31.7900009155273
9,2023110600,4057,Allen Lazard,NYJ,LAC,I,4,IN,03:22,1,2,83.33333333333239,81.5500030517578,34.2299995422363
9,2023110600,4331,Tyler Conklin,NYJ,LAC,C,27,GO,01:22,4,2,83.0983622532781,26.2800006866455,31.1599998474121
9,2023110600,78,Quentin Johnston,LAC,NYJ,I,36,GO,14:25,2,2,82.31811869805688,71,11.8999996185303
