week,game_id,play_id,player_name,possession_team,defensive_team,pass_result,pass_length,route_of_targeted_receiver,game_clock,down,num_collision,collision_risk_score,ball_land_x,ball_land_y
14,2023121100,1862,De'Von Achane,MIA,TEN,I,13,IN,00:46,3,3,100,57.7099990844727,31.9899997711182
14,2023121100,2045,DeAndre Hopkins,TEN,MIA,C,45,GO,00:18,1,2,82.32465190255729,23.1000003814697,45.5999984741211
14,2023121100,2100,DeAndre Hopkins,TEN,MIA,I,10,SLANT,00:08,2,2,83.29132670996862,6.88000011444092,33.7999992370605
14,2023121100,2868,DeAndre Hopkins,TEN,MIA,I,18,GO,03:49,1,2,83.33333085462078,45.7099990844727,1.55999994277954
14,2023121100,578,Chig Okonkwo,TEN,MIA,C,11,IN,07:40,2,2,83.02998953484935,49.4000015258789,21.2800006866455
14,2023121100,994,Nick Westbrook-Ikhine,TEN,MIA,C,4,CROSS,14:06,1,2,83.30240414076793,92.1500015258789,45.9799995422363
14,2023121101,1100,Isaiah Hodgins,NYG,GB,C,14,POST,13:58,2,2,74.6946589915187,58.060001373291,21.3500003814697
14,2023121101,1833,Tucker Kraft,GB,NYG,C,4,HITCH,02:02,2,2,83.33333331348683,34.6599998474121,17.0400009155273
14,2023121101,229,Dontayvion Wicks,GB,NYG,I,7,OUT,12:23,3,2,83.30575807464598,61.1100006103516,3.75999999046326
14,2023121101,2907,Wan'Dale Robinson,NYG,GB,C,25,GO,03:43,1,2,78.27899363033146,23.8999996185303,5.40999984741211
14,2023121101,3636,Samori Toure,GB,NYG,I,30,GO,05:41,3,2,83.195496473191,8.93000030517578,7.84000015258789
