week,game_id,play_id,player_name,possession_team,defensive_team,pass_result,pass_length,route_of_targeted_receiver,game_clock,down,num_collision,collision_risk_score,ball_land_x,ball_land_y
8,2023102907,2896,Drake London,ATL,TEN,C,20,POST,04:07,2,2,83.17680002922178,36.2999992370605,17.1599998474121
8,2023102907,618,Kyle Pitts,ATL,TEN,I,34,POST,04:35,3,2,83.00298876971692,65.1500015258789,18.6299991607666
8,2023102908,1235,Julio Jones,PHI,WAS,I,11,IN,12:40,1,2,83.22531265340353,44.5400009155273,18.9200000762939
8,2023102908,1878,DeVonta Smith,PHI,WAS,C,7,HITCH,01:26,2,2,83.33331935935146,68.4700012207031,14.4300003051758
8,2023102908,2508,Logan Thomas,WAS,PHI,I,4,OUT,10:09,1,2,42.33527705672826,13.5100002288818,18.6399993896484
8,2023102908,696,Dallas Goedert,PHI,WAS,C,4,OUT,04:48,2,2,83.2924014940377,62.189998626709,45.4000015258789
8,2023102908,903,Terry McLaurin,WAS,PHI,C,8,SLANT,02:11,1,2,83.33332914451158,42.8400001525879,34.3300018310547
8,2023102909,1110,Amari Cooper,CLE,SEA,I,4,HITCH,00:53,2,2,81.11494982490241,81.3499984741211,25.7099990844727
8,2023102909,225,Tyler Lockett,SEA,CLE,C,9,SLANT,11:43,3,2,81.72285279725784,43.7900009155273,34.5200004577637
8,2023102909,2952,Amari Cooper,CLE,SEA,I,7,GO,02:57,3,2,83.1257527535682,12.3599996566772,48.9500007629395
8,2023102909,3065,Jaxon Smith-Njigba,SEA,CLE,I,2,OUT,01:35,3,2,81.194284112779,45.5299987792969,7.55999994277954
8,2023102909,470,Amari Cooper,CLE,SEA,C,20,HITCH,08:29,3,2,77.96778890147097,58.0699996948242,0.660000026226044
8,2023102910,1645,Odell Beckham,BAL,ARI,I,15,GO,04:53,2,2,83.28660012422662,45.3699989318848,50.2599983215332
8,2023102910,2321,Trey McBride,ARI,BAL,I,20,POST,11:24,1,2,79.4931771258378,51.7299995422363,30.1800003051758
8,2023102910,2524,Odell Beckham,BAL,ARI,I,21,GO,07:32,3,2,74.56136551054404,81.1100006103516,1.04999995231628
8,2023102910,2829,Trey McBride,ARI,BAL,IN,14,CROSS,01:51,1,2,82.53196606264889,88.5400009155273,5.69999980926514
8,2023102910,3503,Michael Wilson,ARI,BAL,I,12,GO,07:13,1,2,81.68378538553655,117.019996643066,55
8,2023102910,638,Rashod Bateman,BAL,ARI,C,29,CORNER,04:39,1,2,83.27518275074694,87.1800003051758,45.9900016784668
8,2023102911,1317,Travis Kelce,KC,DEN,IN,18,POST,10:09,1,2,81.486084484413,60.3400001525879,30.8700008392334
8,2023102911,1655,Jerry Jeudy,DEN,KC,I,39,GO,04:19,1,2,72.52050651872366,87.8300018310547,53.2000007629395
8,2023102911,1678,Courtland Sutton,DEN,KC,I,4,SLANT,04:12,2,2,83.29607062209156,52.6800003051758,37
8,2023102911,1942,Travis Kelce,KC,DEN,C,7,HITCH,01:35,1,2,83.28166735818921,42.5800018310547,34.6699981689453
8,2023102911,3590,Jerick McKinnon,KC,DEN,I,1,FLAT,08:47,2,2,83.33185803655645,57.3300018310547,7.90000009536743
8,2023102911,3666,Noah Gray,KC,DEN,C,6,HITCH,08:14,2,2,83.12460084099074,37.7400016784668,17.8299999237061
8,2023102912,243,Ja'Marr Chase,CIN,SF,I,5,IN,11:33,2,2,62.91510534070406,74.2699966430664,36.3899993896484
8,2023102912,266,Tee Higgins,CIN,SF,C,7,HITCH,11:29,3,2,83.31697332173803,73.2099990844727,45.5800018310547
8,2023102912,2837,Ja'Marr Chase,CIN,SF,I,6,IN,13:29,3,2,83.29745511162237,70.620002746582,14.8400001525879
8,2023102912,2954,Brandon Aiyuk,SF,CIN,IN,13,IN,13:17,1,2,82.50362354039879,78.629997253418,29.7299995422363
8,2023102913,1544,Velus Jones Jr.,CHI,LAC,I,40,GO,05:22,2,2,79.27728178052465,112.040000915527,45.4099998474121
8,2023102913,222,Keenan Allen,LAC,CHI,C,4,HITCH,12:12,2,2,77.82321925272299,21.2800006866455,37.2999992370605
8,2023102913,3553,Tyler Scott,CHI,LAC,I,39,GO,11:38,1,2,83.13743820072244,83.2099990844727,8.39999961853027
8,2023102913,482,Velus Jones Jr.,CHI,LAC,C,4,HITCH,07:08,1,2,82.79586505158652,82.6999969482422,45.2299995422363
8,2023102913,542,Khari Blasingame,CHI,LAC,I,3,FLAT,06:08,2,2,79.7645156545624,89.75,48.2799987792969
8,2023102913,588,Cole Kmet,CHI,LAC,C,13,OUT,06:01,3,2,75.60308504548347,78.6399993896484,3.25
8,2023103000,2506,Amon-Ra St. Brown,DET,LV,I,4,HITCH,10:41,1,2,77.78867703066959,50.8400001525879,32.8800010681152
8,2023103000,3036,Michael Mayer,LV,DET,C,17,CROSS,03:13,1,2,82.80587516911793,68.0299987792969,15.5799999237061
8,2023103000,465,Josh Jacobs,LV,DET,I,-4,FLAT,07:20,1,2,80.87547937862747,44.2900009155273,47.310001373291
8,2023103000,829,Hunter Renfrow,LV,DET,I,27,HITCH,02:36,4,2,80.85049949649752,85.2799987792969,6.98999977111816
