week,game_id,play_id,player_name,possession_team,defensive_team,pass_result,pass_length,route_of_targeted_receiver,game_clock,down,num_collision,collision_risk_score,ball_land_x,ball_land_y
3,2023092404,2841,Jamal Agnew,JAX,HOU,C,9,SLANT,07:57,3,2,83.26047911035008,57.6599998474121,28.7199993133545
3,2023092404,3122,Evan Engram,JAX,HOU,C,2,FLAT,03:12,1,2,83.32816412510549,46.5999984741211,11.25
3,2023092404,3183,Jamal Agnew,JAX,HOU,IN,11,IN,02:28,3,2,83.31609516806938,57.7799987792969,20.3500003814697
3,2023092404,3541,Evan Engram,JAX,HOU,C,4,HITCH,12:07,1,2,83.28572542061778,67.8099975585938,25.1700000762939
3,2023092404,3804,Christian Kirk,JAX,HOU,C,17,OUT,08:59,1,2,56.988594101608946,69.4899978637695,48
3,2023092404,733,Robert Woods,HOU,JAX,C,7,ANGLE,03:52,2,2,83.33325735766344,39.5099983215332,28.3600006103516
3,2023092405,1103,Tyreek Hill,MIA,DEN,C,3,CROSS,12:11,1,2,83.33333296496647,37.4199981689453,23.5900001525879
3,2023092405,210,Courtland Sutton,DEN,MIA,I,28,GO,12:22,3,2,83.07770779239564,55.4199981689453,2.17000007629395
3,2023092405,2226,Marvin Mims Jr.,DEN,MIA,I,36,GO,00:43,1,2,70.67074962527875,107.730003356934,51.1300010681152
3,2023092405,2672,Tyreek Hill,MIA,DEN,C,9,CROSS,11:03,3,2,83.04705666664624,84.6699981689453,17.8299999237061
3,2023092405,3916,Robbie Chosen,MIA,DEN,C,41,GO,09:17,3,2,83.32194891385888,82.8000030517578,13.1199998855591
3,2023092405,529,Jerry Jeudy,DEN,MIA,C,17,HITCH,06:31,1,2,79.94703851599287,70.3300018310547,35.2799987792969
3,2023092405,717,Chris Manhertz,DEN,MIA,I,12,IN,01:26,2,2,74.64997109250412,9.06999969482422,23.9799995422363
3,2023092405,752,Courtland Sutton,DEN,MIA,C,12,POST,01:21,3,2,82.44487553088237,1.87000000476837,48.1800003051758
3,2023092407,1430,JuJu Smith-Schuster,NE,NYJ,C,4,HITCH,08:51,3,2,65.92073337957474,29.1399993896484,17.3799991607666
3,2023092407,1836,Hunter Henry,NE,NYJ,I,6,HITCH,01:03,1,2,32.325692461125335,54.25,17.0900001525879
3,2023092407,243,Hunter Henry,NE,NYJ,C,6,OUT,11:30,2,2,50.345383478379155,41.9300003051758,16.2099990844727
3,2023092408,1724,Antonio Gibson,WAS,BUF,IN,0,FLAT,01:19,3,2,83.32609551873276,75.0299987792969,5.67999982833862
3,2023092408,1803,Deonte Harty,BUF,WAS,I,2,IN,00:36,1,2,83.33333331664699,91.7300033569336,27.8199996948242
3,2023092408,232,Dawson Knox,BUF,WAS,I,19,POST,10:23,1,2,80.3306865988032,6.28000020980835,29.25
3,2023092408,2918,Stefon Diggs,BUF,WAS,C,2,OUT,13:25,1,2,83.33333333280831,92.0299987792969,45.2700004577637
3,2023092408,3187,Cole Turner,WAS,BUF,C,4,SLANT,10:01,1,2,69.69276319773074,81.7099990844727,18
3,2023092408,546,Stefon Diggs,BUF,WAS,I,17,HITCH,04:39,1,2,83.32813220643824,76.8600006103516,3.79999995231628
3,2023092409,1390,Tyler Lockett,SEA,CAR,I,15,GO,08:58,2,2,83.3229303767961,115.720001220703,48.8300018310547
3,2023092409,173,D.J. Chark,CAR,SEA,I,7,SLANT,12:48,2,2,82.1542035104829,41.2099990844727,15.3699998855591
3,2023092409,4081,D.J. Chark,CAR,SEA,I,30,GO,09:01,1,2,83.33324426940433,26.1399993896484,50.7599983215332
3,2023092409,697,DK Metcalf,SEA,CAR,I,28,GO,04:29,1,2,81.29616725489073,6.1100001335144,0.419999986886978
3,2023092409,967,Noah Fant,SEA,CAR,C,9,CROSS,00:46,1,3,93.3999356144223,66.8300018310547,1.96000003814697
3,2023092410,1603,Brandin Cooks,DAL,ARI,I,15,GO,05:45,1,2,82.36687071983378,5.1100001335144,51.5
3,2023092410,3039,Michael Gallup,DAL,ARI,C,25,GO,07:19,1,2,83.2542211403769,73.0899963378906,50.310001373291
3,2023092410,3526,Brandin Cooks,DAL,ARI,I,5,HITCH,14:19,2,2,83.23180835871786,51.0400009155273,16.3099994659424
3,2023092410,4187,Michael Gallup,DAL,ARI,I,18,CORNER,05:25,2,2,83.20530719908919,113.879997253418,4.67999982833862
3,2023092411,1730,Isiah Pacheco,KC,CHI,C,-3,FLAT,02:16,2,2,8.257035533008219,43.5200004577637,45.939998626709
3,2023092411,2043,Chase Claypool,CHI,KC,I,43,GO,00:59,2,2,83.33333333282727,81.4800033569336,33.7999992370605
3,2023092411,2244,Noah Gray,KC,CHI,I,6,SLANT,00:11,1,2,83.3296473127768,29.6499996185303,38.1800003051758
3,2023092411,3820,DJ Moore,CHI,KC,C,8,SLANT,04:23,3,2,83.33324480337781,108.900001525879,34.8400001525879
3,2023092411,631,DJ Moore,CHI,KC,I,32,CORNER,06:17,2,2,83.08148210270502,45.7599983215332,2.64000010490417
3,2023092412,1234,Michael Mayer,LV,PIT,IN,12,IN,12:27,2,2,83.33333325755757,78.5199966430664,29.7099990844727
3,2023092412,1737,Allen Robinson,PIT,LV,C,4,HITCH,05:21,1,2,83.33309752670257,43.4700012207031,45.7999992370605
3,2023092412,2254,Allen Robinson,PIT,LV,C,8,HITCH,13:57,1,2,80.49016459864423,27.0400009155273,1.61000001430511
3,2023092412,2576,Jakobi Meyers,LV,PIT,IN,29,HITCH,07:25,2,2,83.33333333333333,34.310001373291,47.4799995422363
3,2023092412,3653,Calvin Austin III,PIT,LV,I,6,OUT,05:41,1,2,80.78576624354216,81.629997253418,9.80000019073486
3,2023092412,792,Jakobi Meyers,LV,PIT,C,13,POST,05:27,2,2,75.2313772536795,83.3899993896484,26.9699993133545
3,2023092500,1384,Mike Evans,TB,PHI,I,15,CORNER,08:43,3,2,83.32533556889821,10.1099996566772,48.5200004577637
3,2023092500,1463,Kenneth Gainwell,PHI,TB,C,2,ANGLE,08:29,1,2,64.18589829825666,26.7399997711182,29.3500003814697
3,2023092500,1654,Olamide Zaccheaus,PHI,TB,C,29,IN,03:41,3,2,83.33264786113469,102.029998779297,16.5100002288818
3,2023092500,2658,Trey Palmer,TB,PHI,C,8,HITCH,08:34,2,3,100,45.5200004577637,42.3300018310547
3,2023092501,1398,Tee Higgins,CIN,LA,I,6,IN,09:16,2,2,77.37039341701842,77.1100006103516,23.1499996185303
3,2023092501,1916,Tee Higgins,CIN,LA,I,24,GO,02:36,2,2,83.17374959335382,34.6500015258789,53.7000007629395
3,2023092501,773,Tanner Hudson,CIN,LA,C,4,OUT,04:22,1,2,82.51427445186371,34.0499992370605,40.6699981689453
